country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Norway,1986,4167252.0,119000000000.0,34.785,8.347,3.855,6.032,7.658,6.532,22.729,424.843
Norway,1987,4186818.0,121000000000.0,33.207,7.931,3.86,5.858,7.628,6.195,21.33,446.351
Norway,1988,4209470.0,121000000000.0,35.592,8.455,3.931,7.628,7.562,5.842,21.849,460.097
Norway,1989,4226914.0,122000000000.0,34.148,8.079,4.002,7.841,7.713,5.441,20.015,490.188
Norway,1990,4241440.0,125000000000.0,35.009,8.254,3.687,7.499,7.694,5.146,20.249,492.923
Norway,1991,4261618.0,133000000000.0,33.466,7.853,3.263,7.826,7.729,5.034,19.449,456.607
Norway,1992,4286255.0,142000000000.0,34.402,8.026,3.292,8.334,7.803,4.5,19.749,478.213
Norway,1993,4311864.0,150000000000.0,35.948,8.337,3.7,8.719,7.774,4.757,20.13,490.582
Norway,1994,4336467.0,163000000000.0,37.863,8.731,4.067,9.423,8.082,4.845,20.876,475.377
Norway,1995,4358991.0,175000000000.0,38.469,8.825,4.138,9.396,8.172,4.955,21.313,509.372
Norway,1996,4381137.0,189000000000.0,41.54,9.482,4.139,10.118,8.325,4.983,23.388,467.217
Norway,1997,4404988.0,205000000000.0,41.644,9.454,4.212,10.553,8.471,4.951,23.045,490.0
Norway,1998,4431308.0,217000000000.0,41.838,9.441,4.417,9.862,8.293,5.002,23.751,509.797
Norway,1999,4461789.0,228000000000.0,42.609,9.55,4.402,9.615,8.213,4.978,24.282,525.608
Norway,2000,4490864.0,243000000000.0,42.131,9.381,4.324,11.042,8.508,4.788,22.346,583.177
Norway,2001,4513650.0,255000000000.0,43.519,9.642,3.939,12.131,9.249,4.798,23.33,519.16
Norway,2002,4538016.0,267000000000.0,42.571,9.381,3.434,12.302,9.62,4.791,23.322,543.437
Norway,2003,4564666.0,278000000000.0,43.919,9.622,3.284,13.021,10.366,4.9,24.382,479.93
Norway,2004,4591739.0,298000000000.0,44.257,9.638,3.67,13.595,10.451,4.918,24.047,486.499
Norway,2005,4623120.0,315000000000.0,43.279,9.361,3.319,13.426,9.661,4.903,23.64,558.437
Norway,2006,4660487.0,332000000000.0,43.859,9.411,2.747,13.6,10.241,4.609,24.743,511.197
Norway,2007,4709017.0,353000000000.0,45.605,9.685,3.11,13.92,11.076,4.363,24.389,552.72
Norway,2008,4768097.0,365000000000.0,44.692,9.373,3.23,14.09,10.868,4.066,23.62,559.907
Norway,2009,4828625.0,370000000000.0,43.098,8.926,2.322,14.793,10.372,3.719,23.144,513.943
Norway,2010,4889160.0,384000000000.0,45.659,9.339,3.053,15.053,10.092,4.042,24.535,497.932
Norway,2011,4952969.0,399000000000.0,44.775,9.04,3.202,14.368,9.638,4.095,24.308,504.038
Norway,2012,5018453.0,410000000000.0,44.258,8.819,3.175,14.086,8.336,4.125,24.279,560.942
Norway,2013,5080126.0,414000000000.0,44.539,8.767,3.242,13.909,8.41,4.08,24.539,523.236
Norway,2014,5137397.0,423000000000.0,44.975,8.754,3.473,14.651,8.3,4.107,24.091,541.939
Norway,2015,5189777.0,431000000000.0,45.523,8.772,3.362,15.516,8.408,4.181,23.893,549.27
Norway,2016,5235974.0,436000000000.0,44.708,8.539,3.479,15.152,8.323,4.16,23.38,557.634
Norway,2017,5276807.0,447000000000.0,44.197,8.376,3.581,15.498,8.233,4.152,22.723,560.158
Norway,2018,5311751.0,450000000000.0,44.472,8.372,3.466,15.335,8.349,4.148,23.347,551.629
Norway,2019,5347733.0,455000000000.0,42.866,8.016,3.485,15.057,7.916,4.166,22.084,515.945
Norway,2020,5379275.0,449000000000.0,41.275,7.673,3.539,14.318,8.042,4.162,21.328,556.381
Norway,2021,5408082.0,467000000000.0,41.058,7.592,3.639,13.397,8.205,4.302,22.07,569.2
Norway,2022,5456796.0,482000000000.0,40.833,7.483,3.68,12.923,8.234,4.165,22.164,533.568
Oman,1980,1001248.0,7625997148.0,6.042,6.034,0.0,1.612,7.543,0.294,1.678,17.058
Oman,1981,1057326.0,8925583062.0,6.013,5.687,0.0,1.187,8.549,0.312,1.744,18.028
Oman,1982,1117686.0,9954318046.0,5.73,5.127,0.0,1.568,8.733,0.312,1.678,19.472
Oman,1983,1181464.0,11615733169.0,7.526,6.37,0.0,2.023,10.056,0.326,2.818,22.451
Oman,1984,1247723.0,13560461008.0,8.053,6.455,0.0,2.953,11.003,0.324,3.246,27.838
Oman,1985,1325489.0,15457397547.0,8.646,6.523,0.0,3.675,13.129,0.332,3.682,32.923
Oman,1986,1413424.0,15789073016.0,9.857,6.974,0.0,4.486,14.719,0.346,3.742,35.49
Oman,1987,1501006.0,17052943068.0,9.444,6.292,0.0,4.476,15.306,0.35,3.381,36.987
Oman,1988,1588573.0,17563823554.0,10.564,6.65,0.0,4.727,16.23,0.372,3.994,37.995
Oman,1989,1676234.0,18300875919.0,10.041,5.99,0.0,4.455,16.837,0.378,3.789,39.768
Oman,1990,1763957.0,18309502487.0,11.285,6.398,0.0,4.203,18.101,0.419,5.232,46.62
Oman,1991,1851476.0,20523449762.0,11.658,6.297,0.0,4.458,22.139,0.461,5.494,60.838
Oman,1992,1938240.0,23477627483.0,11.956,6.168,0.0,6.256,20.092,0.483,4.043,60.325
Oman,1993,2021677.0,26328163578.0,13.291,6.574,0.0,7.588,18.834,0.499,4.085,58.186
Oman,1994,2081839.0,28891343065.0,17.466,8.39,0.0,8.416,19.105,0.524,5.276,54.529
Oman,1995,2120531.0,32313285852.0,18.816,8.873,0.0,6.876,21.429,0.553,7.678,63.868
Oman,1996,2156925.0,35842067925.0,18.197,8.437,0.0,6.383,22.609,0.568,7.273,65.517
Oman,1997,2190726.0,41346951900.0,18.145,8.282,0.0,7.497,25.147,0.588,5.518,67.491
Oman,1998,2222492.0,46306004470.0,18.543,8.343,0.0,8.839,21.922,0.62,5.363,69.236
Oman,1999,2252910.0,50522589652.0,22.076,9.799,0.0,9.754,23.447,0.646,7.738,78.674
Oman,2000,2282139.0,58124187550.0,23.984,10.51,0.0,11.029,24.945,0.613,8.163,110.96
Oman,2001,2310223.0,64949142360.0,22.512,9.744,0.0,12.134,26.549,0.651,5.251,123.192
Oman,2002,2337144.0,68131998222.0,26.979,11.544,0.0,15.314,27.148,0.663,6.226,131.161
Oman,2003,2363801.0,69978417960.0,34.563,14.622,0.0,16.818,30.27,0.672,11.12,136.129
Oman,2004,2404822.0,74745449481.0,29.247,12.162,0.001,15.37,28.932,0.704,7.504,141.451
Oman,2005,2459808.0,80936605625.0,31.835,12.942,0.004,18.892,27.995,0.718,6.87,156.123
Oman,2006,2514794.0,90553430362.0,40.45,16.085,0.0,20.625,25.6,0.763,14.029,170.587
Oman,2007,2570175.0,101000000000.0,45.308,17.629,0.003,21.717,23.856,0.816,18.148,172.055
Oman,2008,2626536.0,115000000000.0,47.436,18.06,0.009,28.689,24.06,0.843,13.275,201.005
Oman,2009,2684665.0,127000000000.0,44.504,16.577,0.025,28.729,23.588,0.838,10.53,199.422
Oman,2010,2757450.0,135000000000.0,51.429,18.651,0.029,34.106,23.428,0.895,12.109,237.083
Oman,2011,3076762.0,133000000000.0,57.305,18.625,0.027,39.117,24.31,0.947,12.45,259.864
Oman,2012,3547104.0,145000000000.0,63.105,17.791,0.014,41.637,25.469,1.001,14.983,283.45
Oman,2013,3833915.0,152000000000.0,65.587,17.107,0.021,45.635,26.736,1.131,13.168,317.62
Oman,2014,4002444.0,154000000000.0,66.19,16.537,0.015,44.965,26.999,1.149,14.275,315.968
Oman,2015,4184898.0,162000000000.0,67.883,16.221,0.214,48.251,28.245,1.177,12.703,337.424
Oman,2016,4390880.0,170000000000.0,66.24,15.086,0.186,48.255,29.245,1.195,10.941,338.644
Oman,2017,4537397.0,170000000000.0,66.344,14.622,0.166,47.496,28.851,1.214,11.828,351.916
Oman,2018,4597878.0,173000000000.0,70.678,15.372,0.111,51.296,29.189,1.255,12.599,376.007
Oman,2019,4591248.0,171000000000.0,72.035,15.69,0.191,52.344,29.215,1.272,12.324,373.409
Oman,2020,4522502.0,165000000000.0,71.845,15.886,0.329,54.171,28.935,1.264,10.069,361.553
Oman,2021,4500429.0,170000000000.0,75.041,16.674,0.165,56.451,29.6,1.308,11.147,398.343
Oman,2022,4730229.0,177000000000.0,77.994,16.488,0.024,58.523,31.962,1.36,12.725,424.561
Pakistan,1965,52209015.0,70661282988.0,16.83,0.322,5.417,2.8,47.023,9.307,7.774,82.224
Pakistan,1966,53678671.0,76405786843.0,17.126,0.319,4.69,3.171,48.941,9.996,8.357,82.841
Pakistan,1967,55214772.0,79258961257.0,18.176,0.329,4.604,3.696,49.638,10.733,8.873,91.72
Pakistan,1968,56810512.0,84766477183.0,20.842,0.367,5.001,4.153,51.087,11.327,10.488,104.131
Pakistan,1969,58460945.0,90261653464.0,20.213,0.346,4.586,5.086,51.795,12.014,9.23,104.632
Pakistan,1970,60166721.0,99675942742.0,20.504,0.341,4.258,4.148,51.662,12.051,9.805,102.952
Pakistan,1971,61847896.0,100000000000.0,19.441,0.314,3.752,4.339,52.385,12.738,9.008,97.505
Pakistan,1972,63583192.0,101000000000.0,18.903,0.297,2.514,5.408,53.428,13.283,9.285,89.527
Pakistan,1973,65461912.0,108000000000.0,20.008,0.306,2.432,6.173,54.602,13.553,9.484,95.656
Pakistan,1974,67415487.0,112000000000.0,21.387,0.317,2.294,7.006,56.039,14.08,9.757,103.625
Pakistan,1975,69461179.0,116000000000.0,23.188,0.334,2.367,7.599,57.498,14.931,11.065,108.779
Pakistan,1976,71620249.0,123000000000.0,22.789,0.318,2.019,7.984,58.771,15.822,10.53,110.466
Pakistan,1977,73901831.0,127000000000.0,24.32,0.329,2.308,8.867,61.073,16.599,10.897,119.551
Pakistan,1978,76307381.0,138000000000.0,26.051,0.341,2.356,9.083,62.733,17.845,12.19,128.008
Pakistan,1979,78997040.0,143000000000.0,28.134,0.356,2.623,9.743,64.289,18.993,13.062,139.544
Pakistan,1980,82291008.0,158000000000.0,31.932,0.388,3.484,11.534,64.128,19.09,13.927,154.749
Pakistan,1981,85802048.0,170000000000.0,34.233,0.399,3.616,13.396,66.214,19.44,14.132,166.379
Pakistan,1982,89089247.0,183000000000.0,37.19,0.417,4.639,13.844,67.9,20.391,15.812,183.491
Pakistan,1983,92227711.0,196000000000.0,40.022,0.434,4.155,14.575,69.425,20.583,17.466,196.153
Pakistan,1984,95164940.0,203000000000.0,42.557,0.447,4.808,14.602,71.207,21.006,19.505,207.59
Pakistan,1985,98229291.0,221000000000.0,46.814,0.477,5.796,15.473,74.176,22.465,21.848,218.164
Pakistan,1986,101606770.0,235000000000.0,49.059,0.483,6.269,16.232,82.352,24.735,22.918,231.24
Pakistan,1987,105130710.0,249000000000.0,52.989,0.504,6.441,16.785,83.627,24.791,25.043,259.387
Pakistan,1988,108724740.0,265000000000.0,57.607,0.53,7.108,18.246,85.957,25.513,27.328,275.561
Pakistan,1989,112336634.0,277000000000.0,60.317,0.537,7.083,20.951,88.118,26.95,29.418,292.245
Pakistan,1990,116155584.0,290000000000.0,67.827,0.584,8.53,23.117,91.22,27.327,33.128,305.498
Pakistan,1991,120060409.0,311000000000.0,67.477,0.562,8.024,23.983,90.121,27.889,32.311,323.701
Pakistan,1992,123546855.0,328000000000.0,72.015,0.583,8.361,25.515,92.768,29.525,34.971,340.029
Pakistan,1993,127020117.0,339000000000.0,77.176,0.608,8.464,26.949,95.307,30.305,38.384,376.314
Pakistan,1994,130748076.0,356000000000.0,84.018,0.643,9.208,28.539,97.119,31.6,42.986,389.382
Pakistan,1995,134582255.0,377000000000.0,83.614,0.621,8.332,28.11,99.644,34.041,43.693,410.68
Pakistan,1996,138557089.0,391000000000.0,93.542,0.675,9.358,30.404,103.79,34.26,50.178,437.427
Pakistan,1997,142531801.0,402000000000.0,93.788,0.658,8.574,32.218,106.122,35.329,49.358,422.885
Pakistan,1998,146522354.0,419000000000.0,96.741,0.66,8.182,32.384,109.624,35.711,52.58,453.849
Pakistan,1999,150565381.0,440000000000.0,99.389,0.66,8.592,34.476,111.711,37.042,52.448,473.722
Pakistan,2000,154879124.0,460000000000.0,103.94,0.671,8.192,36.368,114.16,37.758,55.39,483.754
Pakistan,2001,159270910.0,478000000000.0,105.401,0.662,8.042,37.856,114.965,38.145,55.088,495.15
Pakistan,2002,163222552.0,505000000000.0,110.566,0.677,7.742,44.77,119.127,39.238,53.659,514.109
Pakistan,2003,167110250.0,544000000000.0,113.142,0.677,8.841,54.912,123.496,40.332,44.217,554.231
Pakistan,2004,171285999.0,592000000000.0,124.637,0.728,11.923,60.778,126.702,41.821,46.331,618.905
Pakistan,2005,175453212.0,641000000000.0,129.947,0.741,11.446,63.497,130.2,43.961,48.365,641.339
Pakistan,2006,179682690.0,686000000000.0,137.912,0.768,12.051,63.757,138.481,45.795,54.216,679.627
Pakistan,2007,184493231.0,719000000000.0,148.349,0.804,16.067,64.952,140.902,46.319,57.866,717.055
Pakistan,2008,189499112.0,747000000000.0,147.901,0.78,12.887,65.756,146.053,47.768,58.93,718.677
Pakistan,2009,194376535.0,775000000000.0,148.355,0.763,11.446,66.987,149.245,51.785,58.311,745.362
Pakistan,2010,199239048.0,805000000000.0,147.504,0.74,11.021,63.123,149.038,51.153,62.145,749.47
Pakistan,2011,203746069.0,845000000000.0,149.488,0.734,12.003,65.959,154.727,52.183,60.504,753.328
Pakistan,2012,207667129.0,878000000000.0,150.555,0.725,10.369,64.177,158.155,50.823,63.616,701.794
Pakistan,2013,211073979.0,918000000000.0,148.183,0.702,10.318,63.721,164.96,54.007,61.042,775.379
Pakistan,2014,214264649.0,962000000000.0,150.81,0.704,13.117,64.202,170.333,54.468,60.428,786.308
Pakistan,2015,217290884.0,1010000000000.0,144.896,0.667,12.506,64.407,174.168,55.657,54.382,829.312
Pakistan,2016,220138863.0,1060000000000.0,176.741,0.803,22.614,64.522,178.868,57.525,74.33,900.437
Pakistan,2017,223273974.0,1120000000000.0,211.981,0.949,37.259,75.724,184.139,60.896,83.47,951.993
Pakistan,2018,226928893.0,1170000000000.0,203.5,0.897,46.21,74.561,189.753,62.02,66.654,967.48
Pakistan,2019,230800908.0,1170000000000.0,190.826,0.827,44.715,68.337,194.791,62.658,61.867,973.635
Pakistan,2020,235001745.0,1200000000000.0,215.51,0.917,52.01,66.395,202.847,64.587,80.077,959.67
Pakistan,2021,239477805.0,1280000000000.0,243.552,1.017,62.292,67.872,209.771,67.453,94.018,1066.011
Pakistan,2022,243700667.0,1320000000000.0,211.97,0.87,59.54,61.74,213.51,68.106,73.32,979.101
Panama,1986,2251331.0,16762536000.0,2.72,1.208,0.022,0.099,3.034,0.999,2.462,45.653
Panama,1987,2301979.0,17272821000.0,3.164,1.375,0.092,0.099,3.025,0.988,2.832,47.67
Panama,1988,2352856.0,15522386000.0,2.905,1.235,0.07,0.106,3.056,0.986,2.642,46.857
Panama,1989,2403821.0,15760105000.0,2.502,1.041,0.029,0.102,3.06,0.977,2.305,45.49
Panama,2018,4167860.0,86820962356.0,9.121,2.188,0.51,0.535,4.114,1.24,7.434,111.64
Panama,2019,4234698.0,89670319909.0,12.449,2.94,2.096,1.663,4.072,1.261,8.134,125.082
Panama,2020,4293258.0,73827064971.0,6.557,1.527,2.253,0.898,4.094,1.271,3.133,85.134
Panama,2021,4345410.0,85518149482.0,10.145,2.335,2.147,1.07,4.13,1.342,6.434,92.708
Panama,2022,4400775.0,94762119668.0,11.707,2.66,2.093,0.507,4.164,1.264,8.567,102.472
Peru,1965,11761091.0,65696160581.0,11.952,1.016,0.297,0.623,18.458,5.355,10.53,55.007
Peru,1966,12101300.0,71226665558.0,13.241,1.094,0.377,0.652,18.85,5.272,11.685,67.145
Peru,1967,12448815.0,74091346592.0,13.64,1.096,0.421,0.601,18.809,5.334,12.08,68.368
Peru,1968,12803985.0,73284024000.0,14.487,1.131,0.421,0.689,19.059,5.405,12.828,69.631
Peru,1969,13166756.0,75165694611.0,15.285,1.161,0.747,0.707,20.154,5.753,13.268,70.14
Peru,1970,13501237.0,81043369200.0,17.766,1.316,0.465,0.726,20.813,5.767,14.402,72.34
Peru,1971,13838069.0,84693327380.0,18.591,1.343,0.48,0.722,21.17,5.964,15.396,75.818
Peru,1972,14210147.0,87412242023.0,18.148,1.277,0.432,0.703,20.378,5.886,14.901,67.946
Peru,1973,14582864.0,92028472647.0,19.723,1.352,0.583,0.696,20.502,5.764,15.85,76.991
Peru,1974,14956554.0,96868852035.0,21.325,1.426,0.586,0.726,20.876,6.026,17.392,88.644
Peru,1975,15333955.0,105000000000.0,21.927,1.43,0.714,0.938,20.765,5.867,18.159,93.667
Peru,1976,15716814.0,106000000000.0,22.4,1.425,0.476,1.041,21.068,5.99,18.558,95.54
Peru,1977,16109808.0,106000000000.0,23.296,1.446,0.561,0.956,21.03,5.879,19.383,96.313
Peru,1978,16516061.0,106000000000.0,22.413,1.357,0.476,0.997,22.295,5.768,18.73,96.119
Peru,1979,16933143.0,112000000000.0,22.217,1.312,0.524,0.923,23.577,5.772,18.554,99.806
Peru,1980,17360955.0,118000000000.0,24.065,1.386,0.524,1.026,23.46,5.685,20.698,106.851
Peru,1981,17798803.0,123000000000.0,24.027,1.35,0.539,1.205,24.115,5.9,20.23,112.316
Peru,1982,18246506.0,123000000000.0,23.6,1.293,0.594,1.297,24.498,5.806,20.071,113.088
Peru,1983,18705961.0,107000000000.0,20.393,1.09,0.48,0.945,23.448,5.555,17.565,98.918
Peru,1984,19174717.0,111000000000.0,20.632,1.076,0.381,1.161,24.324,5.631,17.807,104.294
Peru,1985,19648212.0,114000000000.0,19.455,0.99,0.703,1.187,24.133,5.444,16.397,102.577
Peru,1986,20117127.0,125000000000.0,21.775,1.082,0.663,1.341,24.029,6.125,18.349,110.484
Peru,1987,20582325.0,136000000000.0,25.694,1.248,0.601,1.26,24.251,6.422,22.116,120.635
Peru,1988,21054704.0,124000000000.0,25.018,1.188,0.974,1.202,23.876,6.74,21.219,117.192
Peru,1989,21532587.0,109000000000.0,21.762,1.011,0.689,1.077,23.748,5.999,18.554,107.955
Peru,1990,22014772.0,104000000000.0,21.401,0.972,0.542,1.308,23.244,5.65,18.144,107.017
Peru,1991,22483784.0,108000000000.0,20.758,0.923,0.967,1.183,23.075,5.493,17.236,106.149
Peru,1992,22946345.0,110000000000.0,20.986,0.915,1.048,1.268,22.648,5.612,17.697,103.355
Peru,1993,23413783.0,92121419172.0,23.885,1.02,1.579,1.334,22.523,6.248,19.811,112.954
Peru,1994,23881497.0,104000000000.0,24.177,1.012,1.246,1.392,23.291,5.939,19.65,122.811
Peru,1995,24348922.0,111000000000.0,25.143,1.033,1.393,0.945,24.289,6.37,20.58,133.322
Peru,1996,24811174.0,115000000000.0,24.717,0.996,1.315,1.022,24.677,6.519,20.115,137.438
Peru,1997,25274149.0,122000000000.0,27.747,1.098,1.264,0.788,24.792,6.576,23.259,134.768
Peru,1998,25738101.0,122000000000.0,28.066,1.09,1.466,1.092,25.89,6.886,23.069,139.044
Peru,1999,26186499.0,125000000000.0,29.562,1.129,1.411,1.48,26.717,7.199,24.549,142.633
Peru,2000,26598328.0,129000000000.0,28.678,1.078,1.971,1.396,26.735,8.065,23.167,147.359
Peru,2001,26964610.0,130000000000.0,25.26,0.937,2.059,1.048,26.732,7.259,20.185,146.076
Peru,2002,27288211.0,138000000000.0,25.592,0.938,2.796,1.147,27.257,7.46,19.364,149.577
Peru,2003,27580485.0,145000000000.0,24.914,0.903,2.766,1.268,27.827,7.546,18.445,147.672
Peru,2004,27852190.0,153000000000.0,28.504,1.023,3.25,1.982,27.483,7.633,20.698,157.396
Peru,2005,28101175.0,163000000000.0,30.321,1.079,3.419,3.346,28.641,7.644,20.953,163.73
Peru,2006,28324488.0,177000000000.0,28.299,0.999,2.869,3.829,28.58,7.776,18.727,165.593
Peru,2007,28530704.0,193000000000.0,34.567,1.212,3.605,5.346,29.126,8.151,22.501,180.285
Peru,2008,28719038.0,211000000000.0,35.572,1.239,3.389,7.431,27.839,8.064,21.423,194.644
Peru,2009,28896819.0,213000000000.0,39.424,1.364,3.056,9.386,28.54,8.539,23.664,198.44
Peru,2010,29086021.0,230000000000.0,42.505,1.461,3.301,12.579,29.031,8.444,23.193,225.286
Peru,2011,29304083.0,245000000000.0,42.327,1.444,3.129,11.666,29.561,8.6,23.911,248.556
Peru,2012,29550367.0,260000000000.0,45.509,1.54,2.898,12.945,29.471,8.625,25.696,256.725
Peru,2013,29817908.0,275000000000.0,42.718,1.433,3.371,11.864,29.701,8.699,23.277,262.581
Peru,2014,30115825.0,281000000000.0,49.388,1.64,3.049,16.533,30.058,8.626,24.847,268.829
Peru,2015,30457598.0,291000000000.0,49.204,1.615,3.089,16.245,30.013,8.864,24.994,281.669
Peru,2016,30866497.0,302000000000.0,52.698,1.707,3.213,17.089,30.075,8.973,27.861,298.938
Peru,2017,31324639.0,310000000000.0,54.726,1.747,2.807,14.458,30.062,9.165,33.123,303.59
Peru,2018,31897590.0,322000000000.0,56.014,1.756,2.503,14.95,30.32,8.784,33.898,318.425
Peru,2019,32449302.0,329000000000.0,58.668,1.808,2.572,15.678,30.467,9.353,35.457,326.585
Peru,2020,32838577.0,293000000000.0,47.237,1.438,1.883,13.172,30.426,9.136,29.235,287.882
Peru,2021,33155883.0,333000000000.0,59.962,1.808,2.649,17.375,30.928,9.433,34.533,327.493
Peru,2022,33475436.0,342000000000.0,64.785,1.935,2.804,19.81,31.211,9.312,36.218,338.069
Philippines,1994,69019297.0,250000000000.0,53.479,0.775,3.763,0.011,55.021,9.166,45.793,226.294
Philippines,1995,70546245.0,264000000000.0,59.22,0.839,4.25,0.015,56.193,9.419,50.699,258.461
Philippines,1996,72190237.0,281000000000.0,60.437,0.837,5.452,0.018,58.31,10.237,49.999,277.04
Philippines,1997,73908813.0,298000000000.0,69.147,0.936,6.338,0.011,57.901,10.884,56.98,302.241
Philippines,1998,75791031.0,299000000000.0,67.379,0.889,6.405,0.018,52.063,10.032,55.883,300.067
Philippines,1999,77753256.0,311000000000.0,67.295,0.865,11.42,0.015,59.853,10.617,50.956,305.197
Philippines,2000,79625401.0,327000000000.0,71.467,0.898,15.848,0.018,60.484,10.661,50.969,307.714
Philippines,2001,81401488.0,340000000000.0,69.799,0.857,16.184,0.26,61.024,10.836,50.054,300.852
Philippines,2002,83068889.0,355000000000.0,69.492,0.837,14.103,3.265,61.958,10.6,47.038,302.286
Philippines,2003,84731836.0,376000000000.0,69.501,0.82,14.678,4.976,62.097,11.449,45.023,311.884
Philippines,2004,86394510.0,404000000000.0,71.999,0.833,15.957,4.76,63.669,12.003,46.496,319.261
Philippines,2005,88015959.0,427000000000.0,72.334,0.822,18.631,6.302,63.715,11.567,41.971,319.341
Philippines,2006,89508992.0,453000000000.0,65.646,0.733,17.51,5.21,64.469,11.036,38.648,305.31
Philippines,2007,91075180.0,487000000000.0,70.01,0.769,21.536,7.078,66.624,11.542,36.638,316.799
